Budget,Budget Tolerance,Communication,Average Team Experience,Team Size,Deadline,Cost,Days Taken,Budget Success,Deadline Success,Team Success,Success
1700000,1.32,1,8.06,15,272,2319829,281,0,0,0,0
8500000,1.29,2,7.6,17,425,5026066,555,1,0,0,0
4100000,1.02,0,4.72,5,231,510576,278,1,0,0,0
5000000,1.05,1,13.23,14,507,4274972,386,1,1,0,1
2000000,1.14,2,9.09,17,795,5240062,510,0,1,0,0
200000,1.31,1,10.11,10,374,3118389,466,0,0,0,0
3200000,1.1,3,2.32,12,977,4168073,1438,0,0,0,0
5400000,1.15,1,13.89,5,758,1954441,457,1,1,0,1
7200000,1.06,1,7.65,9,301,1884668,388,1,0,0,0
1100000,1.34,4,11.58,5,747,2986314,729,0,1,1,0
6300000,1.01,4,15.37,16,217,2267521,141,1,1,1,1
600000,1.22,0,1.59,13,729,1775514,740,0,0,0,0
200000,1.35,3,14.0,12,972,8085864,762,0,1,1,0
3200000,1.11,4,14.18,2,357,367894,187,1,1,1,1
8600000,1.35,3,15.75,9,316,3058293,316,1,1,1,1
6000000,1.09,0,8.83,7,423,2695364,604,1,0,0,0
1900000,1.17,4,1.89,2,216,70112,156,1,1,0,1
5100000,1.47,2,1.06,9,262,318159,190,1,1,0,1
4800000,1.34,3,5.62,7,241,723544,266,1,0,0,0
7700000,1.03,0,3.64,5,479,665227,408,1,1,0,1
3700000,1.45,4,10.03,10,752,6150908,948,0,0,1,0
800000,1.22,2,2.95,13,255,1146976,311,0,0,0,0
2200000,1.26,2,2.31,4,381,479761,548,1,0,0,0
6200000,1.1,2,8.36,17,857,12477918,1187,0,0,0,0
9800000,1.27,0,7.72,14,534,4479781,590,1,0,0,0
9600000,1.5,2,3.61,19,210,1292887,202,1,1,0,1
4600000,1.04,1,3.97,13,464,1986452,428,1,1,0,1
4800000,1.07,0,13.55,9,209,1653896,223,1,0,0,0
8100000,1.12,4,4.28,4,944,1806363,1290,1,0,0,0
9100000,1.17,4,4.52,17,903,3850751,685,1,1,0,0
1600000,1.01,1,6.89,7,497,1242293,333,1,1,0,0
9000000,1.09,1,13.4,19,466,8973183,508,1,0,0,0
5600000,1.44,3,4.62,19,879,6464800,957,1,0,0,0
4500000,1.27,3,2.63,9,907,1731282,724,1,1,0,1
9600000,1.31,0,2.43,11,418,884113,355,1,1,0,0
400000,1.11,4,8.32,9,990,5320328,1041,0,0,0,0
7500000,1.45,2,9.0,14,519,7188588,774,1,0,0,0
4100000,1.02,4,8.01,12,305,2700334,362,1,0,0,0
4400000,1.3,4,8.4,20,993,16605985,1424,0,0,0,0
700000,1.15,1,6.91,7,602,1407664,408,0,1,0,0
4800000,1.03,0,9.84,6,583,1488491,384,1,1,0,1
1700000,1.47,4,1.92,3,725,523780,838,1,0,0,0
7000000,1.02,0,10.96,3,651,1630862,783,1,0,0,0
900000,1.06,3,11.98,18,989,7735556,600,0,1,0,0
5400000,1.41,4,3.48,17,907,6789675,1222,1,0,0,0
3700000,1.14,4,1.31,13,338,771255,303,1,1,0,1
9200000,1.09,1,5.46,8,476,2263090,697,1,0,0,0
3400000,1.34,3,3.02,17,751,2173277,502,1,1,0,0
9100000,1.35,0,8.53,19,334,5525172,458,1,0,0,0
8200000,1.39,3,6.62,8,817,2701368,730,1,1,0,0
9400000,1.39,1,4.85,3,735,1032392,815,1,0,0,0
3300000,1.02,0,8.06,18,946,6154947,633,0,1,0,0
600000,1.2,0,12.9,7,489,4336040,699,0,0,0,0
400000,1.02,3,6.33,13,530,3695059,671,0,0,0,0
8900000,1.24,4,8.44,7,963,2949032,739,1,1,0,1
5300000,1.42,1,9.1,13,651,4682102,529,1,1,0,0
5400000,1.21,4,5.06,6,432,870418,410,1,1,0,1
3400000,1.35,1,13.87,13,271,4003768,383,1,0,0,0
4600000,1.15,4,9.72,14,270,3437356,359,1,0,0,0
3300000,1.23,2,2.54,20,608,2595165,498,1,1,0,0
3900000,1.19,1,8.37,13,342,3816756,484,1,0,0,0
5700000,1.49,3,10.19,18,804,12647411,931,0,0,0,0
9000000,1.23,4,4.95,16,736,7077021,1038,1,0,0,0
300000,1.28,1,5.39,20,774,6045134,714,0,1,0,0
9700000,1.04,0,9.52,15,799,10868721,1059,0,0,0,0
2600000,1.01,4,1.92,5,611,447812,387,1,1,0,1
5600000,1.02,0,7.45,14,433,4973731,641,1,0,0,0
800000,1.39,4,9.83,17,746,9014789,801,0,0,0,0
5200000,1.18,0,6.61,6,768,3282662,1103,1,0,0,0
1500000,1.04,1,8.03,7,527,1875625,458,0,1,0,0
4900000,1.27,4,15.51,15,566,7984405,537,0,1,1,0
8400000,1.05,4,2.28,18,717,3151836,790,1,0,0,0
6100000,1.06,4,15.83,10,373,2207495,233,1,1,1,1
4500000,1.18,3,7.53,11,344,1261067,204,1,1,0,0
8100000,1.21,1,4.94,3,637,405037,376,1,1,0,1
8500000,1.48,1,9.53,5,271,1170883,391,1,0,0,0
800000,1.01,4,8.06,18,469,4006063,370,0,1,0,0
100000,1.43,1,6.44,11,360,3060448,529,0,0,0,0
8300000,1.09,0,7.17,17,988,6019008,683,1,1,0,0
5600000,1.46,4,4.2,19,546,4275635,644,1,0,0,0
700000,1.13,0,2.31,11,449,1582953,585,0,0,0,0
10000000,1.44,1,3.14,3,457,316947,406,1,1,0,0
3100000,1.17,1,3.02,7,824,1011566,475,1,1,0,0
8200000,1.01,1,13.47,7,573,4166711,724,1,0,0,0
1600000,1.13,2,14.38,11,728,3550998,364,0,1,0,0
8500000,1.23,2,9.28,16,885,9273504,977,1,0,0,0
4500000,1.12,1,10.3,20,913,7188178,546,0,1,0,0
6200000,1.12,1,7.86,17,426,3969358,401,1,1,0,0
200000,1.49,2,10.36,8,241,909769,182,0,1,0,0
3900000,1.21,2,6.24,3,969,1123016,897,1,1,0,1
3900000,1.21,1,4.64,20,281,1395434,189,1,1,0,0
7600000,1.14,4,11.2,8,323,1349796,205,1,1,1,1
9600000,1.46,1,1.24,15,616,1962834,803,1,0,0,0
9000000,1.01,4,5.79,13,273,1478798,263,1,1,0,1
6100000,1.36,1,1.76,20,921,3284582,749,1,1,0,0
2900000,1.44,1,9.14,17,340,5385250,470,0,0,0,0
4800000,1.32,0,10.48,15,605,7915341,693,0,0,0,0
10000000,1.18,4,1.78,8,244,526766,325,1,0,0,0
4900000,1.26,4,9.31,19,363,2416814,194,1,1,0,1
200000,1.18,1,15.21,2,321,340633,179,0,1,0,0
4800000,1.18,2,3.23,19,701,2361732,421,1,1,0,0
4600000,1.46,4,13.99,18,653,9011421,514,0,1,1,0
3200000,1.42,1,10.77,11,952,9977984,1306,0,0,0,0
7700000,1.41,3,8.48,14,885,7441087,873,1,1,0,0
3200000,1.21,1,2.64,18,235,509576,118,1,1,0,1
9300000,1.37,2,3.52,18,911,5670846,1121,1,0,0,0
1500000,1.12,3,2.03,9,557,1310923,635,1,0,0,0
5400000,1.44,1,15.25,8,897,10240273,1269,0,0,0,0
7500000,1.37,1,3.5,16,634,5046944,941,1,0,0,0
5000000,1.05,2,4.15,6,897,2343026,1153,1,0,0,0
4100000,1.45,4,4.38,7,296,1138686,432,1,0,0,0
4800000,1.37,4,13.06,3,869,1407530,519,1,1,1,1
900000,1.07,2,7.02,18,683,3335407,405,0,1,0,0
8800000,1.38,2,4.75,11,470,2585747,623,1,0,0,0
5300000,1.1,4,8.51,5,973,1439845,506,1,1,0,0
9700000,1.07,1,10.54,10,623,2273637,323,1,1,0,1
2700000,1.27,1,7.04,6,732,2601660,798,1,0,0,0
3100000,1.19,1,4.07,13,581,2223314,469,1,1,0,1
1600000,1.18,4,1.56,15,344,555888,203,1,1,0,1
7800000,1.23,4,2.52,18,830,3774637,746,1,1,0,0
600000,1.25,1,1.23,16,743,1120121,421,0,1,0,0
2300000,1.02,0,2.42,18,498,2359381,502,0,0,0,0
4800000,1.44,4,14.16,7,483,3766900,656,1,0,1,0
9300000,1.19,0,4.61,5,965,1402400,775,1,1,0,1
100000,1.42,1,1.55,17,533,1042269,287,0,1,0,0
5700000,1.36,4,6.66,14,695,3700210,543,1,1,0,0
9600000,1.24,1,13.75,20,355,3707472,207,1,1,0,0
8000000,1.36,0,3.07,4,570,588294,538,1,1,0,1
4500000,1.07,4,6.81,6,671,1868155,622,1,1,0,1
4600000,1.5,4,2.55,6,250,481194,316,1,0,0,0
7000000,1.41,4,14.26,17,723,11250318,781,0,0,1,0
8000000,1.04,2,10.39,5,682,1118609,358,1,1,0,0
8000000,1.47,0,10.77,18,278,4136252,322,1,0,0,0
9900000,1.16,4,2.15,9,600,753671,377,1,1,0,0
8500000,1.49,3,4.11,16,427,1919272,333,1,1,0,0
2000000,1.32,4,14.48,4,476,1383201,382,1,1,1,1
1800000,1.14,3,10.68,15,550,7347944,697,0,0,0,0
8900000,1.18,0,13.9,19,828,9367513,503,1,1,0,1
9200000,1.33,0,5.53,8,541,2925990,797,1,0,0,0
6900000,1.26,1,11.4,9,453,2719397,434,1,1,0,0
8900000,1.5,3,15.64,7,671,5629396,869,1,0,1,0
5500000,1.29,1,14.3,8,685,4220373,571,1,1,0,0
3600000,1.48,3,14.12,19,491,8578221,472,0,1,1,0
7800000,1.09,3,14.2,6,805,4270024,838,1,0,1,0
7900000,1.41,2,11.9,10,568,5038715,689,1,0,0,0
7600000,1.42,4,12.41,16,669,7816144,605,1,1,1,1
9500000,1.43,1,3.41,18,880,4483445,847,1,1,0,0
400000,1.42,1,9.17,14,619,7984244,924,0,0,0,0
9400000,1.05,1,3.69,17,727,2392396,429,1,1,0,0
9300000,1.49,2,1.2,15,847,2462519,827,1,1,0,1
5400000,1.39,2,3.02,12,932,2884246,855,1,1,0,1
1500000,1.09,1,15.86,8,360,3616201,495,0,0,0,0
8300000,1.22,2,14.1,15,907,17165357,1340,0,0,0,0
8100000,1.12,0,1.2,18,386,1901032,531,1,0,0,0
5800000,1.09,4,1.44,16,365,577894,207,1,1,0,1
5700000,1.33,1,13.81,12,850,10359467,892,0,0,0,0
7600000,1.5,1,3.23,17,472,3025354,548,1,0,0,0
7200000,1.25,1,7.77,6,806,2141397,662,1,1,0,1
8200000,1.26,1,8.6,13,445,3173320,390,1,1,0,0
4500000,1.38,1,1.47,4,823,665645,890,1,0,0,0
3600000,1.37,1,9.25,19,593,3978048,338,1,1,0,0
2600000,1.28,1,1.56,5,420,252970,252,1,1,0,0
8200000,1.48,4,8.28,3,225,304159,184,1,1,0,0
7200000,1.12,4,9.59,8,951,2769175,523,1,1,0,0
6900000,1.22,3,15.81,13,995,8980977,671,0,1,1,0
2500000,1.45,0,4.02,19,611,2468319,366,1,1,0,1
8700000,1.11,2,15.16,11,816,8766335,756,1,1,0,1
3400000,1.07,4,11.68,16,579,4422374,399,0,1,1,0
1900000,1.34,1,1.22,13,881,2202965,1021,1,0,0,0
7200000,1.19,3,2.63,8,914,2438664,1279,1,0,0,0
4200000,1.05,3,12.73,12,434,2541777,278,1,1,1,1
2000000,1.38,4,7.69,2,620,468026,451,1,1,0,1
1400000,1.29,2,15.93,20,706,9187414,444,0,1,0,0
2500000,1.36,3,7.46,8,308,1006113,258,1,1,0,0
2600000,1.48,3,9.54,5,748,2378760,672,1,1,0,0
900000,1.29,0,14.77,17,951,8369958,577,0,1,0,0
10000000,1.15,3,4.02,5,767,720723,473,1,1,0,0
6500000,1.34,3,1.67,11,828,2245875,913,1,0,0,0
4700000,1.36,1,7.28,19,435,3998548,395,1,1,0,0
2500000,1.44,4,10.19,17,846,10142412,952,0,0,1,0
8400000,1.09,4,14.96,10,469,4330476,480,1,0,1,0
7000000,1.08,0,10.85,10,395,2480165,321,1,1,0,1
2200000,1.31,2,15.53,16,379,4483740,275,0,1,0,0
8100000,1.24,4,14.72,13,296,4585659,408,1,0,1,0
5300000,1.29,1,9.37,4,884,1543584,623,1,1,0,0
3800000,1.43,2,14.92,12,388,2785980,274,1,1,0,1
7400000,1.21,3,4.04,13,392,2015294,447,1,0,0,0
500000,1.09,1,5.95,7,578,882727,293,0,1,0,0
1400000,1.48,2,7.47,15,588,4981079,651,0,0,0,0
7900000,1.12,2,9.04,14,601,2459922,316,1,1,0,0
9500000,1.4,4,11.16,3,910,1498449,630,1,1,1,1
400000,1.06,4,13.22,8,578,5205441,842,0,0,1,0
9000000,1.03,4,5.09,10,911,4566992,1254,1,0,0,0
5800000,1.46,1,5.26,7,943,2720378,911,1,1,0,1
200000,1.04,1,2.35,3,322,113638,166,1,1,0,1
1400000,1.1,4,7.63,20,427,2232703,218,0,1,0,0
6000000,1.09,1,15.54,14,602,6322840,433,1,1,0,1
5300000,1.41,3,1.04,12,311,635779,280,1,1,0,1
3600000,1.35,0,3.21,11,612,942476,321,1,1,0,1
200000,1.0,0,1.27,9,792,1696442,1038,0,0,0,0
2100000,1.48,1,15.54,3,747,3267029,1110,0,0,0,0
3800000,1.18,0,4.57,5,525,994230,581,1,0,0,0
8300000,1.12,1,5.31,7,753,2848615,1030,1,0,0,0
2100000,1.38,1,14.05,19,726,12799092,681,0,1,0,0
4800000,1.39,3,6.13,15,991,7320492,1084,0,0,0,0
10000000,1.06,2,7.11,3,893,1097143,750,1,1,0,1
3800000,1.43,3,6.66,16,487,2189532,269,1,1,0,1
5200000,1.34,4,5.07,15,886,4755503,755,1,1,0,0
1100000,1.11,0,6.12,4,708,1479288,750,0,0,0,0
8300000,1.1,1,6.65,10,653,2729154,536,1,1,0,1
1000000,1.35,2,12.6,10,562,6329590,816,0,0,0,0
8100000,1.07,0,13.38,18,723,17393092,1009,0,0,0,0
400000,1.18,3,15.71,17,905,12079577,648,0,1,1,0
9100000,1.41,1,12.27,3,349,898176,389,1,0,0,0
4500000,1.06,4,10.8,11,546,4359463,541,1,1,1,1
6700000,1.25,4,15.32,15,655,10556485,692,0,0,1,0
800000,1.26,0,1.21,4,238,97035,136,1,1,0,1
1100000,1.25,4,11.13,2,528,812217,557,1,0,1,0
7900000,1.4,3,14.56,10,221,1845980,188,1,1,1,1
3400000,1.27,4,2.05,3,220,88842,117,1,1,0,0
2600000,1.11,3,14.2,5,869,2443251,505,1,1,1,1
700000,1.29,3,11.59,16,250,1462568,131,0,1,0,0
3500000,1.26,3,7.06,6,285,1232213,422,1,0,0,0
4900000,1.1,1,3.2,10,529,1198012,433,1,1,0,0
1000000,1.5,1,11.37,19,697,11995025,887,0,0,0,0
5700000,1.06,3,8.73,4,892,1817219,726,1,1,0,1
800000,1.09,3,1.9,13,295,916885,314,0,0,0,0
9500000,1.31,3,11.95,19,298,4607186,335,1,0,0,0
2200000,1.49,1,4.51,8,343,1345005,491,1,0,0,0
9700000,1.24,0,12.92,11,292,1798848,218,1,1,0,0
7000000,1.45,3,5.79,14,745,2388618,395,1,1,0,1
3800000,1.49,2,14.99,9,399,3507109,451,1,0,0,0
6700000,1.19,1,12.34,4,282,581837,170,1,1,0,0
7800000,1.26,3,7.03,18,228,1733530,178,1,1,0,0
9700000,1.14,1,12.68,20,911,20650148,1300,0,0,0,0
9300000,1.26,2,3.3,9,486,1170350,484,1,1,0,0
7300000,1.39,1,15.14,16,692,7305793,479,1,1,0,1
2900000,1.23,3,8.36,20,933,13687383,1098,0,0,0,0
6400000,1.2,3,12.18,17,281,5669301,394,1,0,0,0
4100000,1.23,0,8.95,6,448,1986388,493,1,0,0,0
1600000,1.11,1,8.83,16,795,10385069,999,0,0,0,0
6800000,1.01,0,15.24,4,721,3530580,936,1,0,0,0
9500000,1.31,2,13.29,14,906,6795289,575,1,1,0,0
6500000,1.28,1,15.97,16,518,8903624,592,0,0,0,0
9800000,1.35,3,4.16,14,895,2004484,462,1,1,0,0
700000,1.21,4,6.22,7,394,1287069,418,0,0,0,0
1900000,1.09,4,15.38,5,632,3922244,890,0,0,1,0
700000,1.4,4,5.88,16,735,3328510,471,0,1,0,0
7200000,1.47,1,2.69,4,359,208858,222,1,1,0,0
1100000,1.01,1,9.71,3,275,665280,315,1,0,0,0
900000,1.49,3,14.71,3,673,2433959,904,0,0,1,0
4700000,1.0,2,6.52,7,681,2638305,710,1,0,0,0
8600000,1.06,0,12.74,16,531,8775138,598,1,0,0,0
2500000,1.2,1,2.46,2,547,226938,474,1,1,0,1
5300000,1.15,4,12.97,11,861,12949138,1289,0,0,1,0
9600000,1.23,0,1.17,20,427,1222637,309,1,1,0,1
6200000,1.16,0,9.87,15,641,4113747,429,1,1,0,1
4400000,1.14,0,5.94,15,412,2682138,404,1,1,0,0
4700000,1.39,1,3.17,14,898,4435551,1071,1,0,0,0
6500000,1.28,4,13.94,11,492,6875975,691,1,0,1,0
8500000,1.02,2,8.44,20,627,9435192,849,0,0,0,0
1000000,1.28,4,6.41,19,440,2360120,253,0,1,0,0
4400000,1.15,4,9.65,4,870,2340487,974,1,0,0,0
7900000,1.49,0,6.52,3,985,828890,525,1,1,0,0
7200000,1.29,4,6.16,10,604,2097062,459,1,1,0,0
8900000,1.1,3,2.36,6,916,1451836,946,1,0,0,0
200000,1.44,1,11.54,17,910,17221717,1250,0,0,0,0
5000000,1.42,3,8.1,4,556,942641,438,1,1,0,1
8000000,1.18,0,2.07,16,412,1436628,366,1,1,0,0
2500000,1.47,4,6.92,17,785,9588347,1100,0,0,0,0
3000000,1.26,2,10.78,6,696,4058633,943,0,0,0,0
3300000,1.34,2,12.87,12,789,7117053,726,0,1,0,0
1500000,1.12,1,7.62,10,555,1738023,354,0,1,0,0
4800000,1.06,2,15.44,4,713,2369362,568,1,1,0,0
6000000,1.44,4,13.25,17,544,4512938,308,1,1,1,1
7900000,1.35,3,1.63,6,534,431374,381,1,1,0,1
5400000,1.11,0,12.96,13,758,12425184,1084,0,0,0,0
9600000,1.15,0,3.48,14,656,2142241,467,1,1,0,1
7800000,1.4,4,13.64,6,976,3697956,641,1,1,1,1
4100000,1.42,4,7.31,7,784,2152927,615,1,1,0,0
3300000,1.25,1,15.59,9,363,4357210,477,0,0,0,0
5800000,1.17,3,10.58,7,469,2917558,575,1,0,0,0
8400000,1.09,2,4.35,7,818,2627507,997,1,0,0,0
1300000,1.28,4,14.03,19,862,19788488,1123,0,0,1,0
6200000,1.31,1,12.41,17,264,3540500,289,1,0,0,0
6100000,1.39,3,10.88,14,504,3118850,280,1,1,0,0
7600000,1.19,0,2.11,11,464,1270483,520,1,0,0,0
8800000,1.11,3,7.52,19,294,2910832,278,1,1,0,1
1400000,1.01,3,13.07,12,774,3990854,432,0,1,1,0
1000000,1.27,1,10.59,2,701,931897,666,1,1,0,0
7800000,1.39,0,7.47,18,950,7226490,784,1,1,0,1
2100000,1.25,3,5.64,15,630,3960384,639,0,0,0,0
7600000,1.25,0,5.39,5,750,1399680,675,1,1,0,0
400000,1.36,3,8.91,8,242,1489068,326,0,0,0,0
6900000,1.4,3,6.11,14,779,5152502,841,1,0,0,0
4600000,1.32,1,5.56,9,459,2287937,583,1,0,0,0
6400000,1.2,4,8.71,3,363,488854,246,1,1,0,1
4900000,1.33,1,7.92,2,218,167587,138,1,1,0,1
2400000,1.18,3,4.89,7,423,850051,328,1,1,0,0
5700000,1.44,4,1.14,5,460,486684,593,1,0,0,0
4400000,1.26,0,13.12,5,299,1037421,253,1,1,0,1
2000000,1.46,4,6.74,18,213,2307030,281,1,0,0,0
9700000,1.23,2,8.43,9,742,4098861,727,1,1,0,1
8900000,1.38,3,2.12,13,434,1004851,301,1,1,0,0
6100000,1.01,0,8.61,10,497,2903327,495,1,1,0,1
5300000,1.15,1,15.12,8,292,1176584,148,1,1,0,1
500000,1.06,0,8.54,14,494,4430163,576,0,0,0,0
6500000,1.28,0,7.79,11,516,1553994,281,1,1,0,1
3900000,1.1,0,1.32,8,607,974000,682,1,0,0,0
5200000,1.41,3,8.51,10,764,5964528,1054,1,0,0,0
5500000,1.5,1,3.97,9,460,2233978,686,1,0,0,0
8500000,1.3,0,8.13,2,761,986671,897,1,0,0,0
100000,1.22,3,15.01,13,901,13999554,1168,0,0,1,0
6500000,1.5,0,13.14,5,882,3941956,849,1,1,0,0
8800000,1.26,3,5.54,10,267,893877,201,1,1,0,1
8000000,1.27,1,8.69,18,917,9960024,970,1,0,0,0
3900000,1.07,3,13.05,13,936,12384340,1222,0,0,1,0
1200000,1.46,2,14.19,8,990,10635367,1374,0,0,0,0
9800000,1.43,0,2.96,6,603,542659,317,1,1,0,1
2500000,1.2,1,3.96,19,511,3879283,612,0,0,0,0
9300000,1.03,1,9.74,4,989,3608221,1313,1,0,0,0
300000,1.26,0,15.03,10,464,6189700,649,0,0,0,0
1300000,1.01,0,15.46,19,489,11380670,642,0,0,0,0
9200000,1.01,4,11.76,11,725,4819840,512,1,1,1,1
9900000,1.19,2,11.1,7,338,1849689,326,1,1,0,0
3500000,1.41,3,5.97,4,384,681721,418,1,0,0,0
8200000,1.01,3,13.84,18,389,3763510,255,1,1,1,1
7400000,1.5,1,8.47,18,665,7344952,700,1,0,0,0
700000,1.33,1,8.33,20,806,6193998,521,0,1,0,0
6700000,1.46,1,12.54,3,483,1065788,422,1,1,0,0
2100000,1.31,2,13.0,12,460,6068706,581,0,0,0,0
6200000,1.12,4,6.74,10,926,3347448,658,1,1,0,0
8400000,1.39,0,2.91,17,343,1399639,309,1,1,0,0
1100000,1.23,1,1.48,13,245,838271,349,1,0,0,0
7200000,1.41,0,12.39,12,333,2610926,300,1,1,0,0
3100000,1.29,3,11.98,7,331,1831953,344,1,0,0,0
1200000,1.21,0,14.84,7,884,3147538,480,0,1,0,0
8400000,1.02,1,3.68,7,911,1878019,883,1,1,0,0
4800000,1.0,0,13.26,11,300,3256381,334,1,0,0,0
2100000,1.45,1,12.27,10,433,2625181,295,1,1,0,0
3000000,1.37,2,14.58,16,408,9118512,564,0,0,0,0
4900000,1.34,2,1.24,10,473,521250,289,1,1,0,0
8600000,1.34,3,4.21,15,893,2825774,487,1,1,0,0
8600000,1.12,3,2.66,12,882,3781032,1192,1,0,0,0
6800000,1.48,2,12.71,7,593,3167906,502,1,1,0,1
9200000,1.11,4,14.41,13,423,5769698,436,1,0,1,0
2500000,1.2,0,3.77,18,448,3927793,645,0,0,0,0
2700000,1.46,4,8.11,7,985,4160587,946,0,1,0,0
6600000,1.37,1,2.62,20,992,3884694,837,1,1,0,0
6500000,1.31,3,14.9,12,706,6702682,545,1,1,1,1
8500000,1.42,2,10.0,15,491,4683178,494,1,0,0,0
6900000,1.3,3,7.69,15,691,5140100,662,1,1,0,1
500000,1.44,2,13.78,17,956,16617706,1056,0,0,0,0
700000,1.32,4,13.79,18,470,10213705,702,0,0,1,0
900000,1.37,1,1.12,8,916,1431709,1122,0,0,0,0
8300000,1.21,4,12.49,18,219,3072586,191,1,1,1,1
900000,1.17,1,1.73,20,750,3538877,854,0,0,0,0
2600000,1.49,2,5.92,16,678,4730288,719,0,0,0,0
7100000,1.08,1,7.68,8,867,3452400,873,1,0,0,0
10000000,1.01,3,4.33,19,547,5020616,808,1,0,0,0
4500000,1.25,3,7.49,11,398,2666412,422,1,0,0,0
8300000,1.02,3,11.63,13,463,3795557,374,1,1,0,1
400000,1.16,0,7.16,16,325,3803112,478,0,0,0,0
6200000,1.17,3,7.68,18,616,6092011,662,1,0,0,0
6500000,1.2,0,11.51,12,809,5044866,573,1,1,0,0
7500000,1.41,2,10.17,18,658,4884353,386,1,1,0,1
2300000,1.09,3,15.01,10,652,5301615,552,0,1,1,0
6100000,1.48,2,14.4,16,497,9626174,607,0,0,0,0
6600000,1.3,4,11.48,9,423,2617348,394,1,1,1,1
9900000,1.43,2,9.81,14,571,6784781,668,1,0,0,0
3200000,1.42,0,3.11,13,362,614059,184,1,1,0,0
8200000,1.46,2,13.86,15,637,12562683,914,0,0,0,0
5400000,1.07,1,9.78,19,449,5726936,427,1,1,0,1
3200000,1.4,0,9.19,20,887,6904735,496,0,1,0,0
1400000,1.33,3,11.39,7,378,1335911,246,1,1,0,1
5300000,1.38,4,3.42,2,628,351426,526,1,1,0,1
9400000,1.14,2,7.75,4,964,1359406,672,1,1,0,1
5800000,1.22,4,9.34,3,783,1963924,1092,1,0,0,0
8400000,1.46,0,10.48,18,840,6992137,509,1,1,0,1
3200000,1.28,2,9.47,10,873,8718881,1308,0,0,0,0
2900000,1.1,1,2.83,5,951,1759073,1393,1,0,0,0
6100000,1.27,2,6.21,15,854,3346109,502,1,1,0,0
1000000,1.23,1,7.69,11,809,3134700,488,0,1,0,0
3500000,1.07,2,15.79,19,245,4475962,254,0,0,0,0
8400000,1.2,1,11.9,15,293,2553658,197,1,1,0,0
8900000,1.26,3,6.79,10,205,1049995,196,1,1,0,0
2000000,1.28,4,2.7,6,306,604650,417,1,0,0,0
2800000,1.47,3,4.43,17,795,2269071,406,1,1,0,0
9000000,1.31,4,15.02,14,829,16316021,1230,0,0,1,0
2800000,1.02,2,5.18,5,582,691740,311,1,1,0,1
6100000,1.14,1,11.72,10,504,4812638,596,1,0,0,0
900000,1.11,0,1.59,19,584,2507974,611,0,0,0,0
8800000,1.13,2,6.47,20,565,2552797,298,1,1,0,0
4300000,1.08,1,4.44,16,955,8603447,1377,0,0,0,0
9800000,1.45,4,9.99,19,998,16126988,1317,0,0,0,0
8100000,1.04,2,14.16,10,975,10169074,1062,0,0,0,0
4800000,1.35,0,6.44,12,257,1849457,341,1,0,0,0
8400000,1.43,1,14.41,5,827,3058410,679,1,1,0,1
200000,1.44,0,5.78,14,581,4141418,619,0,0,0,0
600000,1.44,3,2.61,5,399,286414,219,1,1,0,1
600000,1.21,3,15.68,3,575,1583976,574,0,1,1,0
8300000,1.29,2,3.12,19,545,3557128,674,1,0,0,0
1300000,1.13,4,6.0,8,292,1374625,374,1,0,0,0
3900000,1.01,1,15.82,19,726,7512727,414,0,1,0,0
4200000,1.32,2,12.94,20,825,19680925,1062,0,0,0,0
3800000,1.39,3,2.79,18,510,2094550,425,1,1,0,1
8400000,1.46,4,4.23,11,998,5666495,1475,1,0,0,0
6300000,1.38,4,3.92,15,941,4164936,884,1,1,0,0
5200000,1.18,3,10.65,19,829,9380101,645,0,1,0,0
7800000,1.3,2,12.15,14,590,7423367,631,1,0,0,0
3700000,1.41,3,12.36,17,771,9982265,700,0,1,0,0
9900000,1.28,0,5.05,8,891,3236463,948,1,0,0,0
4300000,1.45,4,3.83,2,661,576674,840,1,0,0,0
3800000,1.48,3,14.85,15,524,9714452,718,0,0,1,0
3900000,1.48,2,4.37,20,964,9334601,1320,0,0,0,0
9900000,1.45,4,14.42,5,523,2085839,432,1,1,1,1
8800000,1.35,3,2.67,13,260,621597,203,1,1,0,0
4400000,1.13,1,7.13,6,276,653219,219,1,1,0,1
900000,1.06,3,9.88,20,718,10923149,845,0,0,0,0
200000,1.25,1,6.29,4,387,846178,479,0,0,0,0
9500000,1.18,2,9.17,3,623,1413369,843,1,0,0,0
4600000,1.23,3,12.71,2,564,637132,377,1,1,1,1
7700000,1.04,1,9.82,12,807,10623660,1209,0,0,0,0
9800000,1.21,2,1.14,17,452,961973,333,1,1,0,1
4200000,1.04,1,8.88,6,906,3943957,1076,1,0,0,0
1600000,1.42,4,11.39,2,382,275369,198,1,1,1,1
3700000,1.02,4,7.19,6,243,591050,204,1,1,0,0
5100000,1.01,2,10.59,17,954,6998550,647,0,1,0,0
3000000,1.2,3,11.87,9,697,2408760,348,1,1,0,1
2300000,1.25,0,1.05,6,841,957939,966,1,0,0,0
200000,1.18,0,5.44,15,642,3747539,643,0,0,0,0
3700000,1.11,1,7.42,6,854,4321829,1230,0,0,0,0
8800000,1.03,4,6.05,19,672,7805795,917,1,0,0,0
8700000,1.46,3,11.65,13,302,2695048,255,1,1,0,1
2800000,1.08,3,9.22,8,746,2072385,428,1,1,0,1
9300000,1.12,2,1.16,9,608,1370532,821,1,0,0,0
6500000,1.1,1,10.14,5,234,435304,135,1,1,0,1
