,pID,Budget,Overall Deadline,Budget Elapsed,Time Elapsed,Proportion Subdeadlines Met,Commits,Defect Fix Rate,Team Communication,Team Commitment,Team Morale,Project Planning,Top-Level Management Support,Average Team Experience,Team Size,Finance Success,Timescale Success,Team Success,Management Success,Code Success,Success
3,1177,1494320,524,0.21171368916965577,0.3320610687022901,1.0,1254,0.9957433870477349,2.36,4.92,1.46,3.03,1.78,3.5,4,1,1,0,1,1,1
4,1177,1494320,524,0.0869351946035655,0.16412213740458015,1.0,508,1.0,2.36,4.92,1.46,3.03,1.78,3.5,4,1,1,0,1,1,1
0,1178,1591932,521,0.04238183540502986,0.13051823416506717,1.0,358,0.9635416666666666,4.41,4.23,1.15,4.94,4.66,2.5,4,1,1,0,1,1,1
1,1178,1591932,521,0.08912503800413586,0.22456813819577734,1.0,757,0.9987789987789988,4.41,4.23,1.15,4.94,4.66,2.5,4,1,1,0,1,1,1
2,1178,1591932,521,0.07122226326250117,0.18809980806142035,1.0,602,0.9812597605413846,4.41,4.23,1.15,4.94,4.66,2.5,4,1,1,0,1,1,1
3,1178,1591932,521,0.08252927888879676,0.21113243761996162,1.0,701,0.9888691006233303,4.41,4.23,1.15,4.94,4.66,2.5,4,1,1,0,1,1,1
4,1178,1591932,521,0.01593723852526364,0.07677543186180422,0.0,130,0.9853556485355649,4.41,4.23,1.15,4.94,4.66,2.5,4,1,1,0,1,1,1
0,1179,1781617,431,0.20250592579662183,0.10672853828306264,1.0,2293,0.974304068522484,3.52,3.87,3.51,3.62,4.22,2.588235294117647,34,1,1,1,1,1,1
1,1179,1781617,431,0.15805192698542953,0.09280742459396751,1.0,1783,0.9693326363477958,3.52,3.87,3.51,3.62,4.22,2.588235294117647,34,1,1,1,1,1,1
2,1179,1781617,431,0.2479820298077533,0.12064965197215777,1.0,2805,0.9866681479835574,3.52,3.87,3.51,3.62,4.22,2.588235294117647,34,1,1,1,1,1,1
3,1179,1781617,431,0.1802789263910257,0.09976798143851508,1.0,2040,0.9812070282658518,3.52,3.87,3.51,3.62,4.22,2.588235294117647,34,1,1,1,1,1,1
4,1179,1781617,431,0.059917479458267406,0.06264501160092807,0.0,672,0.9610040340654415,3.52,3.87,3.51,3.62,4.22,2.588235294117647,34,1,1,1,1,1,1
0,1180,1758890,451,0.013479524017988617,0.06430155210643015,0.0,86,0.9045801526717557,3.51,2.21,3.57,3.41,3.53,3.75,4,1,1,1,1,1,1
1,1180,1758890,451,0.0004565379301718698,0.03325942350332594,0.0,0,0.0,3.51,2.21,3.57,3.41,3.53,3.75,4,1,1,1,1,1,1
2,1180,1758890,451,0.16345138126886843,0.3170731707317073,1.0,1020,0.9930131004366812,3.51,2.21,3.57,3.41,3.53,3.75,4,1,1,1,1,1,1
3,1180,1758890,451,0.16646237115453497,0.3215077605321508,1.0,1034,0.9945433658816772,3.51,2.21,3.57,3.41,3.53,3.75,4,1,1,1,1,1,1
4,1180,1758890,451,0.021154819232584186,0.07760532150776053,0.0,131,0.9721518987341772,3.51,2.21,3.57,3.41,3.53,3.75,4,1,1,1,1,1,1
0,1181,1245781,502,0.0001629499888022052,0.00597609561752988,0.0,0,0.0,4.6,4.55,3.94,2.76,2.25,3.0303030303030303,33,1,1,1,1,1,1
1,1181,1245781,502,0.41355663635903905,0.09362549800796813,1.0,3684,0.9832453105081042,4.6,4.55,3.94,2.76,2.25,3.0303030303030303,33,1,1,1,1,1,1
2,1181,1245781,502,0.353353438525712,0.08366533864541832,1.0,3144,0.9796139666016048,4.6,4.55,3.94,2.76,2.25,3.0303030303030303,33,1,1,1,1,1,1
3,1181,1245781,502,0.12321025926707824,0.045816733067729085,0.0,1092,0.9613158696314347,4.6,4.55,3.94,2.76,2.25,3.0303030303030303,33,1,1,1,1,1,1
4,1181,1245781,502,0.11116961970041284,0.043824701195219126,0.0,981,0.9432387312186978,4.6,4.55,3.94,2.76,2.25,3.0303030303030303,33,1,1,1,1,1,1
0,1182,1409128,341,0.14507411675873305,0.13196480938416422,0.5,969,0.9483168990139408,1.63,4.29,1.05,4.05,3.24,2.810810810810811,37,1,1,0,1,1,1
1,1182,1409128,341,0.7986534935080418,0.30498533724340177,0.9090909090909091,5362,0.9956153705620852,1.63,4.29,1.05,4.05,3.24,2.810810810810811,37,1,1,0,1,1,1
2,1182,1409128,341,0.0008281717487694518,0.06158357771260997,0.0,0,0.0,1.63,4.29,1.05,4.05,3.24,2.810810810810811,37,1,1,0,1,1,1
3,1182,1409128,341,0.31131380541725096,0.17595307917888564,0.75,2088,0.981155390793945,1.63,4.29,1.05,4.05,3.24,2.810810810810811,37,1,1,0,1,1,1
4,1182,1409128,341,0.7431773408803175,0.2903225806451613,0.9,4990,0.9921064648705069,1.63,4.29,1.05,4.05,3.24,2.810810810810811,37,1,1,0,1,1,1
0,1183,1217243,450,0.0009817267382108584,0.05333333333333334,0.0,0,0.0,4.33,1.86,2.51,4.65,2.25,3.25,16,1,1,0,1,1,1
1,1183,1217243,450,0.21260175659256203,0.13333333333333333,1.0,880,0.9880147510755992,4.33,1.86,2.51,4.65,2.25,3.25,16,1,1,0,1,1,1
2,1183,1217243,450,0.1869700626744208,0.12444444444444444,1.0,768,0.9972442301067861,4.33,1.86,2.51,4.65,2.25,3.25,16,1,1,0,1,1,1
3,1183,1217243,450,0.02677197568603804,0.06888888888888889,0.0,102,0.8740554156171285,4.33,1.86,2.51,4.65,2.25,3.25,16,1,1,0,1,1,1
4,1183,1217243,450,0.00021770509257395607,0.011111111111111112,0.0,0,0.0,4.33,1.86,2.51,4.65,2.25,3.25,16,1,1,0,1,1,1
0,1184,1770117,432,0.034292648452051475,0.12731481481481483,0.0,398,0.9745275267050123,1.41,4.01,3.34,4.76,2.67,2.8333333333333335,6,1,1,1,1,1,1
1,1184,1770117,432,0.0987296319960771,0.22916666666666666,1.0,1160,0.9965932914046122,1.41,4.01,3.34,4.76,2.67,2.8333333333333335,6,1,1,1,1,1,1
2,1184,1770117,432,0.0009626482317270554,0.06712962962962964,0.0,0,0.0,1.41,4.01,3.34,4.76,2.67,2.8333333333333335,6,1,1,1,1,1,1
3,1184,1770117,432,0.0006824407652149547,0.04861111111111111,0.0,0,0.0,1.41,4.01,3.34,4.76,2.67,2.8333333333333335,6,1,1,1,1,1,1
4,1184,1770117,432,0.12360990827160012,0.26851851851851855,1.0,1467,0.998109243697479,1.41,4.01,3.34,4.76,2.67,2.8333333333333335,6,1,1,1,1,1,1
0,1185,1310565,525,0.028051260334283304,0.10476190476190476,1.0,165,0.9290465631929047,4.9,3.0,3.54,4.37,4.69,3.6666666666666665,3,1,1,1,1,1,1
1,1185,1310565,525,0.14334199372026568,0.2723809523809524,1.0,844,0.9955841027699719,4.9,3.0,3.54,4.37,4.69,3.6666666666666665,3,1,1,1,1,1,1
2,1185,1310565,525,0.0004585808410876225,0.02095238095238095,0.0,0,0.0,4.9,3.0,3.54,4.37,4.69,3.6666666666666665,3,1,1,1,1,1,1
3,1185,1310565,525,0.05679687768252624,0.14666666666666667,1.0,341,0.9788732394366197,4.9,3.0,3.54,4.37,4.69,3.6666666666666665,3,1,1,1,1,1,1
4,1185,1310565,525,0.0,0.0,0.0,0,0.0,4.9,3.0,3.54,4.37,4.69,3.6666666666666665,3,1,1,1,1,1,1
0,1186,1738286,393,5.982904999522518e-05,0.007633587786259542,0.0,0,0.0,3.68,3.96,4.34,1.22,2.73,3.142857142857143,7,1,1,1,1,1,1
1,1186,1738286,393,0.10918111288936343,0.16793893129770993,1.0,1148,0.9883489627735152,3.68,3.96,4.34,1.22,2.73,3.142857142857143,7,1,1,1,1,1,1
2,1186,1738286,393,0.11867322178283665,0.1806615776081425,1.0,1244,0.9907235621521335,3.68,3.96,4.34,1.22,2.73,3.142857142857143,7,1,1,1,1,1,1
3,1186,1738286,393,0.09399373865980627,0.1475826972010178,1.0,992,0.9927561228009658,3.68,3.96,4.34,1.22,2.73,3.142857142857143,7,1,1,1,1,1,1
4,1186,1738286,393,0.12454912482756002,0.18829516539440203,1.0,1306,0.9947116595316041,3.68,3.96,4.34,1.22,2.73,3.142857142857143,7,1,1,1,1,1,1
0,1187,1516723,528,0.08938810844168645,0.05303030303030303,1.0,674,0.9830364715860899,2.83,2.81,3.93,1.44,4.2,3.5454545454545454,11,1,1,1,1,1,1
1,1187,1516723,528,0.0,0.0,0.0,0,0.0,2.83,2.81,3.93,1.44,4.2,3.5454545454545454,11,1,1,1,1,1,1
2,1187,1516723,528,0.16767728846994473,0.09090909090909091,1.0,1260,0.9837320574162679,2.83,2.81,3.93,1.44,4.2,3.5454545454545454,11,1,1,1,1,1,1
3,1187,1516723,528,0.22077861283833633,0.11553030303030302,1.0,1643,0.9893617021276596,2.83,2.81,3.93,1.44,4.2,3.5454545454545454,11,1,1,1,1,1,1
4,1187,1516723,528,0.000126588704727231,0.003787878787878788,0.0,0,0.0,2.83,2.81,3.93,1.44,4.2,3.5454545454545454,11,1,1,1,1,1,1
0,1188,1386464,480,0.11676033420269116,0.13333333333333333,1.0,1081,0.9865083648138154,2.75,3.18,4.92,4.2,1.26,3.25,8,1,1,1,1,1,1
1,1188,1386464,480,0.1730185565582662,0.175,1.0,1612,0.9910567621828801,2.75,3.18,4.92,4.2,1.26,3.25,8,1,1,1,1,1,1
2,1188,1386464,480,0.15895400096937246,0.16458333333333333,1.0,1476,0.9966006798640272,2.75,3.18,4.92,4.2,1.26,3.25,8,1,1,1,1,1,1
3,1188,1386464,480,0.1026957786137974,0.12291666666666666,1.0,943,0.9878919590189382,2.75,3.18,4.92,4.2,1.26,3.25,8,1,1,1,1,1,1
4,1188,1386464,480,0.00020411637085420177,0.010416666666666666,0.0,0,0.0,2.75,3.18,4.92,4.2,1.26,3.25,8,1,1,1,1,1,1
0,1189,1354274,491,0.021731939031540148,0.04276985743380855,0.0,154,0.9868804664723032,1.03,1.39,1.17,1.93,4.04,1.7142857142857142,7,1,1,0,1,0,1
1,1189,1354274,491,0.11327323717357049,0.18126272912423624,0.0,860,0.996620743436444,1.03,1.39,1.17,1.93,4.04,1.7142857142857142,7,1,1,0,1,0,1
2,1189,1354274,491,0.0069468955322187385,0.02240325865580448,0.0,51,0.9141630901287554,1.03,1.39,1.17,1.93,4.04,1.7142857142857142,7,1,1,0,1,0,1
3,1189,1354274,491,4.873459875918758e-05,0.004073319755600814,0.0,0,0.0,1.03,1.39,1.17,1.93,4.04,1.7142857142857142,7,1,1,0,1,0,1
4,1189,1354274,491,0.12789361680132677,0.20366598778004075,1.0,968,0.9953831948291783,1.03,1.39,1.17,1.93,4.04,1.7142857142857142,7,1,1,0,1,0,1
0,1190,1785482,500,0.0006642464051723849,0.046,0.0,0,0.0,3.13,1.2,3.28,4.55,2.5,3.6666666666666665,9,1,1,0,1,1,1
1,1190,1785482,500,0.0006155200668502958,0.044,0.0,0,0.0,3.13,1.2,3.28,4.55,2.5,3.6666666666666665,9,1,1,0,1,1,1
2,1190,1785482,500,0.014775842041532762,0.072,0.0,68,0.926829268292683,3.13,1.2,3.28,4.55,2.5,3.6666666666666665,9,1,1,0,1,1,1
3,1190,1785482,500,0.11849237348794331,0.146,1.0,551,0.9853289162328442,3.13,1.2,3.28,4.55,2.5,3.6666666666666665,9,1,1,0,1,1,1
4,1190,1785482,500,0.00018538411476564872,0.012,0.0,0,0.0,3.13,1.2,3.28,4.55,2.5,3.6666666666666665,9,1,1,0,1,1,1
0,1191,1255220,560,0.11052006819521677,0.10178571428571428,1.0,906,0.9924192485168095,4.5,3.95,3.89,1.57,4.91,2.7142857142857144,7,1,1,1,1,1,1
1,1191,1255220,560,0.07577317123691464,0.075,1.0,631,0.9850187265917603,4.5,3.95,3.89,1.57,4.91,2.7142857142857144,7,1,1,1,1,1,1
2,1191,1255220,560,0.002711078536033524,0.017857142857142856,0.0,17,0.39759036144578314,4.5,3.95,3.89,1.57,4.91,2.7142857142857144,7,1,1,1,1,1,1
3,1191,1255220,560,0.0003083124870540622,0.010714285714285714,0.0,0,0.0,4.5,3.95,3.89,1.57,4.91,2.7142857142857144,7,1,1,1,1,1,1
4,1191,1255220,560,0.0871966667197782,0.08392857142857142,1.0,719,0.9929606625258799,4.5,3.95,3.89,1.57,4.91,2.7142857142857144,7,1,1,1,1,1,1
0,1192,1243530,427,0.16311870240364124,0.5128805620608899,1.0,1066,0.9979371991748797,2.17,1.84,2.17,1.93,4.56,2.0,3,1,1,0,1,0,1
1,1192,1243530,427,0.1423906138171174,0.4496487119437939,1.0,929,0.9973998959958398,2.17,1.84,2.17,1.93,4.56,2.0,3,1,1,0,1,0,1
2,1192,1243530,427,0.057402716460399024,0.1920374707259953,1.0,376,0.9917929292929293,2.17,1.84,2.17,1.93,4.56,2.0,3,1,1,0,1,0,1
3,1192,1243530,427,0.03969264915201081,0.14285714285714285,1.0,274,0.9880851063829788,2.17,1.84,2.17,1.93,4.56,2.0,3,1,1,0,1,0,1
4,1192,1243530,427,0.14166686770725273,0.44730679156908665,1.0,926,0.9971301852334986,2.17,1.84,2.17,1.93,4.56,2.0,3,1,1,0,1,0,1
0,1193,1642598,349,0.10978705684531456,0.17478510028653296,1.0,1326,0.9858438398584384,2.64,3.14,4.79,1.73,4.58,2.875,8,1,1,1,1,1,1
1,1193,1642598,349,0.17200556679114426,0.25501432664756446,1.0,2062,0.9954478707782672,2.64,3.14,4.79,1.73,4.58,2.875,8,1,1,1,1,1,1
2,1193,1642598,349,0.08873199650797091,0.14613180515759314,1.0,1071,0.9823513440130328,2.64,3.14,4.79,1.73,4.58,2.875,8,1,1,1,1,1,1
3,1193,1642598,349,0.01083162161405286,0.04011461318051576,0.0,141,0.7695961995249406,2.64,3.14,4.79,1.73,4.58,2.875,8,1,1,1,1,1,1
4,1193,1642598,349,0.10558639423644739,0.16905444126074498,1.0,1273,0.9899451553930531,2.64,3.14,4.79,1.73,4.58,2.875,8,1,1,1,1,1,1
0,1194,1670901,379,0.0002016875925024882,0.026385224274406333,0.0,0,0.0,1.78,4.39,4.23,3.57,3.59,3.75,4,1,1,1,1,1,1
1,1194,1670901,379,0.07283016767600235,0.1820580474934037,0.0,718,0.9979024646040902,1.78,4.39,4.23,3.57,3.59,3.75,4,1,1,1,1,1,1
2,1194,1670901,379,0.1232353083755411,0.2770448548812665,1.0,1222,0.9970892626131953,1.78,4.39,4.23,3.57,3.59,3.75,4,1,1,1,1,1,1
3,1194,1670901,379,0.0239272105289302,0.0870712401055409,0.0,208,0.9540034071550255,1.78,4.39,4.23,3.57,3.59,3.75,4,1,1,1,1,1,1
4,1194,1670901,379,0.15286004377279086,0.33509234828496043,1.0,1531,0.9939485627836612,1.78,4.39,4.23,3.57,3.59,3.75,4,1,1,1,1,1,1
0,1195,1265550,491,0.13679427916716053,0.21384928716904278,1.0,739,0.9899211218229623,2.95,3.17,4.41,3.93,2.45,4.333333333333333,3,1,1,1,1,1,1
1,1195,1265550,491,0.025648137173560903,0.07331975560081466,0.0,146,0.9663677130044843,2.95,3.17,4.41,3.93,2.45,4.333333333333333,3,1,1,1,1,1,1
2,1195,1265550,491,0.000994824384654893,0.04073319755600815,0.0,0,0.0,2.95,3.17,4.41,3.93,2.45,4.333333333333333,3,1,1,1,1,1,1
3,1195,1265550,491,0.08341116510608036,0.14663951120162932,0.0,450,0.9930555555555556,2.95,3.17,4.41,3.93,2.45,4.333333333333333,3,1,1,1,1,1,1
4,1195,1265550,491,0.15544782900715104,0.23828920570264767,1.0,851,0.9889943074003795,2.95,3.17,4.41,3.93,2.45,4.333333333333333,3,1,1,1,1,1,1
0,1196,1260875,314,0.04704590066422128,0.1464968152866242,0.0,384,0.9867659222497932,2.41,3.26,4.82,1.36,2.26,3.3333333333333335,3,1,1,1,1,0,1
1,1196,1260875,314,0.16410429265391097,0.4426751592356688,1.0,1276,0.9982539286605139,2.41,3.26,4.82,1.36,2.26,3.3333333333333335,3,1,1,1,1,0,1
2,1196,1260875,314,0.09478893625458511,0.267515923566879,1.0,748,0.9953091684434968,2.41,3.26,4.82,1.36,2.26,3.3333333333333335,3,1,1,1,1,0,1
3,1196,1260875,314,0.008605928422722316,0.044585987261146494,0.0,69,0.941747572815534,2.41,3.26,4.82,1.36,2.26,3.3333333333333335,3,1,1,1,1,0,1
4,1196,1260875,314,0.18591533657182513,0.5,1.0,1445,0.9973070017953322,2.41,3.26,4.82,1.36,2.26,3.3333333333333335,3,1,1,1,1,0,1
0,1197,1369400,596,0.19326493354753907,0.12919463087248323,1.0,914,0.994077834179357,1.5,1.74,1.71,3.3,2.4,3.0,10,1,1,0,1,1,1
1,1197,1369400,596,0.23598437271797867,0.15100671140939598,1.0,1123,0.9850945494994439,1.5,1.74,1.71,3.3,2.4,3.0,10,1,1,0,1,1,1
2,1197,1369400,596,0.12400540382649336,0.09563758389261745,1.0,605,0.9884726224783862,1.5,1.74,1.71,3.3,2.4,3.0,10,1,1,0,1,1,1
3,1197,1369400,596,0.09107857455820068,0.07885906040268456,1.0,446,0.9938132733408324,1.5,1.74,1.71,3.3,2.4,3.0,10,1,1,0,1,1,1
4,1197,1369400,596,5.330801811012122e-05,0.0016778523489932886,0.0,0,0.0,1.5,1.74,1.71,3.3,2.4,3.0,10,1,1,0,1,1,1
0,1198,1588809,475,0.0006659076075223642,0.04421052631578947,0.0,0,0.0,1.62,3.32,4.22,4.17,2.04,3.769230769230769,13,1,1,1,1,1,1
1,1198,1588809,475,0.3359988519702494,0.22105263157894736,0.9444444444444444,2668,0.9956676860346585,1.62,3.32,4.22,4.17,2.04,3.769230769230769,13,1,1,1,1,1,1
2,1198,1588809,475,9.566914588223002e-05,0.004210526315789474,0.0,0,0.0,1.62,3.32,4.22,4.17,2.04,3.769230769230769,13,1,1,1,1,1,1
3,1198,1588809,475,0.09884825677598755,0.11368421052631579,0.75,783,0.9869219990658571,1.62,3.32,4.22,4.17,2.04,3.769230769230769,13,1,1,1,1,1,1
4,1198,1588809,475,0.2516985993911162,0.1831578947368421,0.9285714285714286,2011,0.9863036579255052,1.62,3.32,4.22,4.17,2.04,3.769230769230769,13,1,1,1,1,1,1
0,1199,1304016,364,0.06047701868688728,0.0989010989010989,1.0,426,0.9624893435635123,3.24,4.05,2.71,4.9,1.64,3.0,13,0,0,0,0,0,0
1,1199,1304016,364,0.028381553600569317,0.07967032967032966,0.0,194,0.8769230769230769,3.24,4.05,2.71,4.9,1.64,3.0,13,0,0,0,0,0,0
2,1199,1304016,364,0.17711669181973227,0.17032967032967034,1.0,1275,0.9873286785621929,3.24,4.05,2.71,4.9,1.64,3.0,13,0,0,0,0,0,0
3,1199,1304016,364,0.0010022883154807917,0.06043956043956044,0.0,0,0.0,3.24,4.05,2.71,4.9,1.64,3.0,13,0,0,0,0,0,0
4,1199,1304016,364,0.0010137912418252536,0.06318681318681318,0.0,0,0.0,3.24,4.05,2.71,4.9,1.64,3.0,13,0,0,0,0,0,0
0,1200,1680552,871,0.04858582180140811,0.09414466130884042,1.0,244,0.9906928645294726,3.26,1.36,1.62,4.17,4.09,3.3333333333333335,3,1,1,0,1,1,1
1,1200,1680552,871,0.15007925967182212,0.22388059701492538,1.0,775,0.9967332123411978,3.26,1.36,1.62,4.17,4.09,3.3333333333333335,3,1,1,0,1,1,1
2,1200,1680552,871,0.15186438741556346,0.2261768082663605,1.0,786,0.9881805157593123,3.26,1.36,1.62,4.17,4.09,3.3333333333333335,3,1,1,0,1,1,1
3,1200,1680552,871,0.07987851610661259,0.13432835820895522,1.0,412,0.9986178299930891,3.26,1.36,1.62,4.17,4.09,3.3333333333333335,3,1,1,0,1,1,1
4,1200,1680552,871,0.05929658826385616,0.1079219288174512,1.0,300,0.9955595026642984,3.26,1.36,1.62,4.17,4.09,3.3333333333333335,3,1,1,0,1,1,1
0,1201,1245913,626,0.30689382003398313,0.04472843450479233,1.0,1813,0.9675617228329428,3.3,3.46,3.03,1.77,1.55,3.2564102564102564,39,1,1,1,1,1,1
1,1201,1245913,626,0.7233627067058455,0.0878594249201278,1.0,4267,0.9920611144397843,3.3,3.46,3.03,1.77,1.55,3.2564102564102564,39,1,1,1,1,1,1
2,1201,1245913,626,0.8609726361310942,0.10223642172523961,1.0,5097,0.9932770977357772,3.3,3.46,3.03,1.77,1.55,3.2564102564102564,39,1,1,1,1,1,1
3,1201,1245913,626,0.49370782711152383,0.06389776357827476,1.0,2914,0.9839111715386358,3.3,3.46,3.03,1.77,1.55,3.2564102564102564,39,1,1,1,1,1,1
4,1201,1245913,626,0.7386526988642064,0.08945686900958466,1.0,4359,0.9887171221334896,3.3,3.46,3.03,1.77,1.55,3.2564102564102564,39,1,1,1,1,1,1
0,1202,1368502,836,0.08676640589491283,0.05143540669856459,0.0,419,0.9682002706359946,2.51,1.91,2.66,4.65,1.2,3.0952380952380953,21,1,1,0,1,1,1
1,1202,1368502,836,0.02264519891092596,0.04066985645933014,0.0,107,0.8154205607476636,2.51,1.91,2.66,4.65,1.2,3.0952380952380953,21,1,1,0,1,1,1
2,1202,1368502,836,0.008396041803373324,0.03827751196172249,0.0,36,0.65,2.51,1.91,2.66,4.65,1.2,3.0952380952380953,21,1,1,0,1,1,1
3,1202,1368502,836,8.11105866122227e-05,0.0023923444976076554,0.0,0,0.0,2.51,1.91,2.66,4.65,1.2,3.0952380952380953,21,1,1,0,1,1,1
4,1202,1368502,836,0.2648808697393208,0.08133971291866028,1.0,1303,0.9895209580838323,2.51,1.91,2.66,4.65,1.2,3.0952380952380953,21,1,1,0,1,1,1
0,1203,1719328,718,8.549852035213759e-05,0.002785515320334262,0.0,0,0.0,4.13,4.71,3.86,4.82,3.89,3.125,16,1,1,1,1,1,1
1,1203,1719328,718,0.12313648122987586,0.0766016713091922,1.0,1456,0.9838076545632973,4.13,4.71,3.86,4.82,3.89,3.125,16,1,1,1,1,1,1
2,1203,1719328,718,0.0707904483612202,0.05988857938718663,0.0,827,0.9606529928840519,4.13,4.71,3.86,4.82,3.89,3.125,16,1,1,1,1,1,1
3,1203,1719328,718,0.18874699882744886,0.09749303621169916,1.0,2240,0.9927325581395349,4.13,4.71,3.86,4.82,3.89,3.125,16,1,1,1,1,1,1
4,1203,1719328,718,0.0006857330305793892,0.025069637883008356,0.0,0,0.0,4.13,4.71,3.86,4.82,3.89,3.125,16,1,1,1,1,1,1
0,1204,1252140,715,0.09156723689044356,0.15384615384615385,1.0,613,0.990360435875943,2.3,2.26,4.05,2.19,2.26,2.6666666666666665,3,1,1,1,1,1,1
1,1204,1252140,715,0.12669909115594102,0.2041958041958042,1.0,849,0.9985052316890882,2.3,2.26,4.05,2.19,2.26,2.6666666666666665,3,1,1,1,1,1,1
2,1204,1252140,715,0.11999057613365917,0.1944055944055944,1.0,802,0.9894080996884735,2.3,2.26,4.05,2.19,2.26,2.6666666666666665,3,1,1,1,1,1,1
3,1204,1252140,715,0.07398214257191688,0.12867132867132866,1.0,489,0.9937629937629938,2.3,2.26,4.05,2.19,2.26,2.6666666666666665,3,1,1,1,1,1,1
4,1204,1252140,715,0.11232370182247992,0.18321678321678322,1.0,749,0.9969563747040919,2.3,2.26,4.05,2.19,2.26,2.6666666666666665,3,1,1,1,1,1,1
0,1205,1659934,857,0.00012108915173735824,0.004667444574095682,0,0,0.0,1.69,1.39,4.35,2.79,1.38,3.2758620689655173,29,0,0,0,0,0,0
1,1205,1659934,857,0.00038073802934333536,0.01633605600933489,0,0,0.0,1.69,1.39,4.35,2.79,1.38,3.2758620689655173,29,0,0,0,0,0,0
2,1205,1659934,857,0.0002524196745171796,0.009334889148191364,0,0,0.0,1.69,1.39,4.35,2.79,1.38,3.2758620689655173,29,0,0,0,0,0,0
3,1205,1659934,857,0.0001982006513511983,0.007001166861143524,0,0,0.0,1.69,1.39,4.35,2.79,1.38,3.2758620689655173,29,0,0,0,0,0,0
4,1205,1659934,857,0.0002054298544399958,0.008168028004667444,0,0,0.0,1.69,1.39,4.35,2.79,1.38,3.2758620689655173,29,0,0,0,0,0,0
0,1206,1586140,636,0.14148120594651165,0.25157232704402516,1.0,1942,0.9963999345442645,1.17,4.19,4.53,4.2,1.15,2.75,4,1,1,1,1,1,1
1,1206,1586140,636,0.015585635568108743,0.06918238993710692,0.0,205,0.9493506493506494,1.17,4.19,4.53,4.2,1.15,2.75,4,1,1,1,1,1,1
2,1206,1586140,636,0.11318609958767827,0.20911949685534592,1.0,1537,0.9970851551113887,1.17,4.19,4.53,4.2,1.15,2.75,4,1,1,1,1,1,1
3,1206,1586140,636,0.10165496110053338,0.1918238993710692,1.0,1376,0.9969223484848485,1.17,4.19,4.53,4.2,1.15,2.75,4,1,1,1,1,1,1
4,1206,1586140,636,0.010384329252146721,0.06132075471698113,0.0,129,0.8864059590316573,1.17,4.19,4.53,4.2,1.15,2.75,4,1,1,1,1,1,1
0,1207,1504403,673,0.012573093778728173,0.01188707280832095,0.0,95,0.8615916955017301,4.49,4.9,1.56,1.15,2.56,2.8181818181818183,22,1,1,1,1,1,1
1,1207,1504403,673,0.18620276614710288,0.05349182763744428,1.0,1400,0.9839944328462074,4.49,4.9,1.56,1.15,2.56,2.8181818181818183,22,1,1,1,1,1,1
2,1207,1504403,673,0.3783999367190839,0.09955423476968796,1.0,2837,0.9921893491124261,4.49,4.9,1.56,1.15,2.56,2.8181818181818183,22,1,1,1,1,1,1
3,1207,1504403,673,0.23615480692341081,0.06537890044576523,1.0,1769,0.9868938401048493,4.49,4.9,1.56,1.15,2.56,2.8181818181818183,22,1,1,1,1,1,1
4,1207,1504403,673,0.2917914946992262,0.0787518573551263,1.0,2185,0.9873841009271925,4.49,4.9,1.56,1.15,2.56,2.8181818181818183,22,1,1,1,1,1,1
0,1208,1535882,883,0.40408312617766207,0.09739524348810873,1.0,2681,0.9934883720930232,3.11,3.96,1.08,2.18,3.88,2.761904761904762,21,1,1,0,1,1,1
1,1208,1535882,883,0.21014765457242157,0.05889014722536806,1.0,1386,0.9848210240144993,3.11,3.96,1.08,2.18,3.88,2.761904761904762,21,1,1,0,1,1,1
2,1208,1535882,883,0.334975603594547,0.08380520951302378,1.0,2226,0.9941603760148127,3.11,3.96,1.08,2.18,3.88,2.761904761904762,21,1,1,0,1,1,1
3,1208,1535882,883,0.3236466082680831,0.08154020385050963,1.0,2154,0.9967793880837359,3.11,3.96,1.08,2.18,3.88,2.761904761904762,21,1,1,0,1,1,1
4,1208,1535882,883,0.29532411995192337,0.07587768969422423,1.0,1963,0.9905795944435574,3.11,3.96,1.08,2.18,3.88,2.761904761904762,21,1,1,0,1,1,1
0,1209,1358168,812,0.21220865165428723,0.0874384236453202,1.0,1133,0.9961444093936207,2.89,4.57,2.56,1.45,3.72,4.142857142857143,7,1,1,1,1,0,1
1,1209,1358168,812,0.30869818755853473,0.12315270935960591,1.0,1629,0.9971530249110321,2.89,4.57,2.56,1.45,3.72,4.142857142857143,7,1,1,1,1,0,1
2,1209,1358168,812,0.0,0.0,0.0,0,0.0,2.89,4.57,2.56,1.45,3.72,4.142857142857143,7,1,1,1,1,0,1
3,1209,1358168,812,0.24651810379864642,0.09975369458128079,1.0,1300,0.989871909442955,2.89,4.57,2.56,1.45,3.72,4.142857142857143,7,1,1,1,1,0,1
4,1209,1358168,812,0.18658590100782818,0.07758620689655173,0.0,995,0.9944289693593314,2.89,4.57,2.56,1.45,3.72,4.142857142857143,7,1,1,1,1,0,1
0,1210,1715788,698,0.017718389451377443,0.07449856733524356,1.0,223,0.9990875912408759,1.75,1.72,2.62,1.18,1.65,1.3333333333333333,3,1,1,0,1,0,1
1,1210,1715788,698,0.07630021890816348,0.3022922636103152,1.0,1041,0.9971885813148789,1.75,1.72,2.62,1.18,1.65,1.3333333333333333,3,1,1,0,1,0,1
